score,idx,nbar,width,bandwidth
0.37529054284095764,714,9,400,0.65
0.37137213349342346,715,9,400,0.70000005
0.36692726612091064,716,9,400,0.75
0.36063188314437866,717,9,400,0.8
0.35530588030815125,718,9,400,0.84999996
0.3441946804523468,719,9,400,0.90000004
0.2785649001598358,720,9,400,0.95
0.252032071352005,721,9,400,1.0
0.00010691406350815669,722,9,500,0.1
0.00299424072727561,723,9,500,0.15
0.06443249434232712,724,9,500,0.2
0.1669701486825943,725,9,500,0.25
0.19351036846637726,726,9,500,0.3
0.21576496958732605,727,9,500,0.35
0.24305985867977142,728,9,500,0.4
0.3449473977088928,729,9,500,0.45
0.37647300958633423,730,9,500,0.5
0.37674766778945923,731,9,500,0.55
0.37435466051101685,732,9,500,0.6
0.37196776270866394,733,9,500,0.65
0.36958715319633484,734,9,500,0.70000005
0.36730819940567017,735,9,500,0.75
0.3632785677909851,736,9,500,0.8
0.36106187105178833,737,9,500,0.84999996
0.34455475211143494,738,9,500,0.90000004
0.2641705274581909,739,9,500,0.95
0.24859218299388885,740,9,500,1.0
0.0001351049286313355,741,9,600,0.1
0.00419835839420557,742,9,600,0.15
0.07659006863832474,743,9,600,0.2
0.191227525472641,744,9,600,0.25
0.21002744138240814,745,9,600,0.3
0.22905825078487396,746,9,600,0.35
0.2516910433769226,747,9,600,0.4
0.35164663195610046,748,9,600,0.45
0.3734702467918396,749,9,600,0.5
0.374083548784256,750,9,600,0.55
0.37169739603996277,751,9,600,0.6
0.3693174123764038,752,9,600,0.65
0.36721673607826233,753,9,600,0.70000005
0.3648655414581299,754,9,600,0.75
0.36304834485054016,755,9,600,0.8
0.358847439289093,756,9,600,0.84999996
0.30513548851013184,757,9,600,0.90000004
0.2536565661430359,758,9,600,0.95
0.23535659909248352,759,9,600,1.0
0.00015486507618334144,760,9,700,0.1
0.0036290972493588924,761,9,700,0.15
0.059296831488609314,762,9,700,0.2
0.20081600546836853,763,9,700,0.25
0.21810100972652435,764,9,700,0.3
0.23587411642074585,765,9,700,0.35
0.2543155252933502,766,9,700,0.4
0.34441375732421875,767,9,700,0.45
0.3669033348560333,768,9,700,0.5
0.36771419644355774,769,9,700,0.55
0.3664850890636444,770,9,700,0.6
0.3652462065219879,771,9,700,0.65
0.3638496696949005,772,9,700,0.70000005
0.3618831932544708,773,9,700,0.75
0.35493412613868713,774,9,700,0.8
0.2979724407196045,775,9,700,0.84999996
0.2476036548614502,776,9,700,0.90000004
0.22591423988342285,777,9,700,0.95
0.1967211365699768,778,9,700,1.0
0.0001004056102829054,779,9,800,0.1
0.002001107670366764,780,9,800,0.15
0.03511226549744606,781,9,800,0.2
0.20348505675792694,782,9,800,0.25
0.22202889621257782,783,9,800,0.3
0.23860284686088562,784,9,800,0.35
0.2520415782928467,785,9,800,0.4
0.2807975709438324,786,9,800,0.45
0.35355663299560547,787,9,800,0.5
0.3616185188293457,788,9,800,0.55
0.36119890213012695,789,9,800,0.6
0.36047810316085815,790,9,800,0.65
0.3562898635864258,791,9,800,0.70000005
0.3335174322128296,792,9,800,0.75
0.2568522095680237,793,9,800,0.8
0.23816059529781342,794,9,800,0.84999996
0.21403509378433228,795,9,800,0.90000004
0.17981523275375366,796,9,800,0.95
0.14120246469974518,797,9,800,1.0
5.726508243242279e-05,798,9,900,0.1
0.0010866743978112936,799,9,900,0.15
0.01970420964062214,800,9,900,0.2
0.19256441295146942,801,9,900,0.25
0.2250376045703888,802,9,900,0.3
0.23787319660186768,803,9,900,0.35
0.24856559932231903,804,9,900,0.4
0.26423200964927673,805,9,900,0.45
0.28841432929039,806,9,900,0.5
0.32769694924354553,807,9,900,0.55
0.3301752209663391,808,9,900,0.6
0.2945472002029419,809,9,900,0.65
0.27014386653900146,810,9,900,0.70000005
0.24650758504867554,811,9,900,0.75
0.22672918438911438,812,9,900,0.8
0.20107150077819824,813,9,900,0.84999996
0.16167055070400238,814,9,900,0.90000004
0.12543049454689026,815,9,900,0.95
0.09621970355510712,816,9,900,1.0
3.3647676900727674e-05,817,9,1000,0.1
0.0006092755938880146,818,9,1000,0.15
0.01090293936431408,819,9,1000,0.2
0.14624853432178497,820,9,1000,0.25
0.22591283917427063,821,9,1000,0.3
0.23668786883354187,822,9,1000,0.35
0.24502627551555634,823,9,1000,0.4
0.2526545524597168,824,9,1000,0.45
0.26935455203056335,825,9,1000,0.5
0.2662830650806427,826,9,1000,0.55
0.25537577271461487,827,9,1000,0.6
0.24913661181926727,828,9,1000,0.65
0.23336519300937653,829,9,1000,0.70000005
0.21040982007980347,830,9,1000,0.75
0.1781507283449173,831,9,1000,0.8
0.14194940030574799,832,9,1000,0.84999996
0.11022782325744629,833,9,1000,0.90000004
0.0847635492682457,834,9,1000,0.95
0.06451861560344696,835,9,1000,1.0
1.8671893485588953e-05,836,9,1100,0.1
0.00033768260618671775,837,9,1100,0.15
0.006051209289580584,838,9,1100,0.2
0.0960559993982315,839,9,1100,0.25
0.22462749481201172,840,9,1100,0.3
0.23415367305278778,841,9,1100,0.35
0.240441232919693,842,9,1100,0.4
0.2454083114862442,843,9,1100,0.45
0.24745941162109375,844,9,1100,0.5
0.2464103251695633,845,9,1100,0.55
0.24082975089550018,846,9,1100,0.6
0.22461046278476715,847,9,1100,0.65
0.1963968724012375,848,9,1100,0.70000005
0.15620476007461548,849,9,1100,0.75
0.12272561341524124,850,9,1100,0.8
0.09471466392278671,851,9,1100,0.84999996
0.07242701202630997,852,9,1100,0.90000004
0.05506495013833046,853,9,1100,0.95
0.04167786240577698,854,9,1100,1.0
1.3488478543877136e-05,855,10,300,0.1
0.0004327898204792291,856,10,300,0.15
0.013811099343001842,857,10,300,0.2
0.047030966728925705,858,10,300,0.25
0.09562688320875168,859,10,300,0.3
0.1546226143836975,860,10,300,0.35
0.20439504086971283,861,10,300,0.4
0.23885057866573334,862,10,300,0.45
0.2816230356693268,863,10,300,0.5
0.34590211510658264,864,10,300,0.55
0.3515626788139343,865,10,300,0.6
0.35017889738082886,866,10,300,0.65
0.34541454911231995,867,10,300,0.70000005
0.32857853174209595,868,10,300,0.75
0.30373895168304443,869,10,300,0.8
0.292275071144104,870,10,300,0.84999996
0.28625133633613586,871,10,300,0.90000004
0.2683427631855011,872,10,300,0.95
0.24710170924663544,873,10,300,1.0
3.091349208261818e-05,874,10,400,0.1
0.0008662099717184901,875,10,400,0.15
0.02373580075800419,876,10,400,0.2
0.09757240861654282,877,10,400,0.25
0.14651107788085938,878,10,400,0.3
0.18262360990047455,879,10,400,0.35
0.21297809481620789,880,10,400,0.4
0.23974326252937317,881,10,400,0.45
0.33047226071357727,882,10,400,0.5
0.36791515350341797,883,10,400,0.55
0.37263739109039307,884,10,400,0.6
0.37506043910980225,885,10,400,0.65
0.37463587522506714,886,10,400,0.70000005
0.36943987011909485,887,10,400,0.75
0.3598600924015045,888,10,400,0.8
0.34862053394317627,889,10,400,0.84999996
0.32552197575569153,890,10,400,0.90000004
0.2733878493309021,891,10,400,0.95
0.25084173679351807,892,10,400,1.0
4.363343396107666e-05,893,10,500,0.1
0.001260434160940349,894,10,500,0.15
0.0330304354429245,895,10,500,0.2
0.14353393018245697,896,10,500,0.25
0.17605604231357574,897,10,500,0.3
0.20039457082748413,898,10,500,0.35
0.22852355241775513,899,10,500,0.4
0.25556036829948425,900,10,500,0.45
0.37665119767189026,901,10,500,0.5
0.3816430866718292,902,10,500,0.55
0.37923792004585266,903,10,500,0.6
0.37683865427970886,904,10,500,0.65
0.3744453489780426,905,10,500,0.70000005
0.3719078302383423,906,10,500,0.75
0.3676694929599762,907,10,500,0.8
0.36225637793540955,908,10,500,0.84999996
0.3414077162742615,909,10,500,0.90000004
0.26573845744132996,910,10,500,0.95
0.24977590143680573,911,10,500,1.0
6.373535143211484e-05,912,10,600,0.1
0.002002659486606717,913,10,600,0.15
0.042477816343307495,914,10,600,0.2
0.1793341189622879,915,10,600,0.25
0.19799427688121796,916,10,600,0.3
0.21733833849430084,917,10,600,0.35
0.23934239149093628,918,10,600,0.4
0.33734527230262756,919,10,600,0.45
0.37611639499664307,920,10,600,0.5
0.3789653778076172,921,10,600,0.55
0.3765668272972107,922,10,600,0.6
0.3741742968559265,923,10,600,0.65
0.3717878460884094,924,10,600,0.70000005
0.36940765380859375,925,10,600,0.75
0.36669638752937317,926,10,600,0.8
0.35996565222740173,927,10,600,0.84999996
0.322152316570282,928,10,600,0.90000004
0.25511765480041504,929,10,600,0.95
0.2436450868844986,930,10,600,1.0
7.677826943108812e-05,931,10,700,0.1
0.0020647821947932243,932,10,700,0.15
0.037547431886196136,933,10,700,0.2
0.19054216146469116,934,10,700,0.25
0.2082974910736084,935,10,700,0.3
0.2259395569562912,936,10,700,0.35
0.24482695758342743,937,10,700,0.4
0.31667208671569824,938,10,700,0.45
0.37056294083595276,939,10,700,0.5
0.37432074546813965,940,10,700,0.55
0.3715318441390991,941,10,700,0.6
0.36875149607658386,942,10,700,0.65
0.36623436212539673,943,10,700,0.70000005
0.36456167697906494,944,10,700,0.75
0.35870102047920227,945,10,700,0.8
0.3411945402622223,946,10,700,0.84999996
0.26179763674736023,947,10,700,0.90000004
0.23855338990688324,948,10,700,0.95
0.21327249705791473,949,10,700,1.0
5.927322854404338e-05,950,10,800,0.1
0.0012228126870468259,951,10,800,0.15
0.022132258862257004,952,10,800,0.2
0.1845807582139969,953,10,800,0.25
0.2123805284500122,954,10,800,0.3
0.22992515563964844,955,10,800,0.35
0.2461402714252472,956,10,800,0.4
0.27475705742836,957,10,800,0.45
0.3560812771320343,958,10,800,0.5
0.36609333753585815,959,10,800,0.55
0.36580199003219604,960,10,800,0.6
0.36412131786346436,961,10,800,0.65
0.36188891530036926,962,10,800,0.70000005
0.3522307574748993,963,10,800,0.75
0.2871582806110382,964,10,800,0.8
0.24966654181480408,965,10,800,0.84999996
0.22845520079135895,966,10,800,0.90000004
0.19999252259731293,967,10,800,0.95
0.1603424847126007,968,10,800,1.0
3.361987182870507e-05,969,10,900,0.1
0.0006637953920289874,970,10,900,0.15
0.01213529147207737,971,10,900,0.2
0.15635083615779877,972,10,900,0.25
0.21679086983203888,973,10,900,0.3
0.23156382143497467,974,10,900,0.35
0.24477700889110565,975,10,900,0.4
0.25773781538009644,976,10,900,0.45
0.2878721356391907,977,10,900,0.5
0.3437557816505432,978,10,900,0.55
0.34768909215927124,979,10,900,0.6
0.3461078405380249,980,10,900,0.65
0.2933345139026642,981,10,900,0.70000005
0.25489193201065063,982,10,900,0.75
0.2394036501646042,983,10,900,0.8
0.21670886874198914,984,10,900,0.84999996
0.18222743272781372,985,10,900,0.90000004
0.14278805255889893,986,10,900,0.95
0.11004362255334854,987,10,900,1.0
1.9960649296990596e-05,988,10,1000,0.1
0.0003712367615662515,989,10,1000,0.15
0.00671243853867054,990,10,1000,0.2
0.09803694486618042,991,10,1000,0.25
0.2187463343143463,992,10,1000,0.3
0.23148277401924133,993,10,1000,0.35
0.2428991049528122,994,10,1000,0.4
0.2518959045410156,995,10,1000,0.45
0.2740539014339447,996,10,1000,0.5
0.28100958466529846,997,10,1000,0.55
0.2737029492855072,998,10,1000,0.6
0.2550852596759796,999,10,1000,0.65
0.24455265700817108,1000,10,1000,0.70000005
0.22652572393417358,1001,10,1000,0.75
0.200269877910614,1002,10,1000,0.8
0.16254150867462158,1003,10,1000,0.84999996
0.12689879536628723,1004,10,1000,0.90000004
0.09781641513109207,1005,10,1000,0.95
0.07429181784391403,1006,10,1000,1.0
1.1469041055534035e-05,1007,10,1100,0.1
0.00020744431822095066,1008,10,1100,0.15
0.003719387808814645,1009,10,1100,0.2
0.06076469644904137,1010,10,1100,0.25
0.21956488490104675,1011,10,1100,0.3
0.2309175729751587,1012,10,1100,0.35
0.2400413304567337,1013,10,1100,0.4
0.2468351572751999,1014,10,1100,0.45
0.2502608299255371,1015,10,1100,0.5
0.2502610385417938,1016,10,1100,0.55
0.24651135504245758,1017,10,1100,0.6
0.23579668998718262,1018,10,1100,0.65
0.21487851440906525,1019,10,1100,0.70000005
0.1786527931690216,1020,10,1100,0.75
0.14098727703094482,1021,10,1100,0.8
0.10945328325033188,1022,10,1100,0.84999996
0.08405665308237076,1023,10,1100,0.90000004
0.06409940123558044,1024,10,1100,0.95
0.04862896725535393,1025,10,1100,1.0
4.1443372538196854e-06,1026,11,300,0.1
0.00013217148080002517,1027,11,300,0.15
0.004198569804430008,1028,11,300,0.2
0.021880483254790306,1029,11,300,0.25
0.05625935271382332,1030,11,300,0.3
0.11506279557943344,1031,11,300,0.35
0.17693473398685455,1032,11,300,0.4
0.22073796391487122,1033,11,300,0.45
0.24129649996757507,1034,11,300,0.5
0.2515729069709778,1035,11,300,0.55
0.2701305150985718,1036,11,300,0.6
0.2768588662147522,1037,11,300,0.65
0.27733954787254333,1038,11,300,0.70000005
0.2762497663497925,1039,11,300,0.75
0.2748851180076599,1040,11,300,0.8
0.2721683979034424,1041,11,300,0.84999996
0.26773104071617126,1042,11,300,0.90000004
0.2528100311756134,1043,11,300,0.95
0.24196355044841766,1044,11,300,1.0
1.2249796782271005e-05,1045,11,400,0.1
0.00034330898779444396,1046,11,400,0.15
0.009539126418530941,1047,11,400,0.2
0.06216447800397873,1048,11,400,0.25
0.11277201026678085,1049,11,400,0.3
0.157988041639328,1050,11,400,0.35
0.1958521604537964,1051,11,400,0.4
0.2234264612197876,1052,11,400,0.45
0.24676810204982758,1053,11,400,0.5
0.3483629524707794,1054,11,400,0.55
0.36881986260414124,1055,11,400,0.6
0.37220272421836853,1056,11,400,0.65
0.3730977773666382,1057,11,400,0.70000005
0.3688971698284149,1058,11,400,0.75
0.3553909361362457,1059,11,400,0.8
0.3440437912940979,1060,11,400,0.84999996
0.31435850262641907,1061,11,400,0.90000004
0.2678591310977936,1062,11,400,0.95
0.24954473972320557,1063,11,400,1.0
2.082489118038211e-05,1064,11,500,0.1
0.0006120048929005861,1065,11,500,0.15
0.01707589440047741,1066,11,500,0.2
0.12578077614307404,1067,11,500,0.25
0.1611221730709076,1068,11,500,0.3
0.18657737970352173,1069,11,500,0.35
0.2142612189054489,1070,11,500,0.4
0.2410089373588562,1071,11,500,0.45
0.36990219354629517,1072,11,500,0.5
0.38524746894836426,1073,11,500,0.55
0.3846707046031952,1074,11,500,0.6
0.38204890489578247,1075,11,500,0.65
0.3794340193271637,1076,11,500,0.70000005
0.3762614130973816,1077,11,500,0.75
0.3716655671596527,1078,11,500,0.8
0.3663441836833954,1079,11,500,0.84999996
0.33656954765319824,1080,11,500,0.90000004
0.2673123776912689,1081,11,500,0.95
0.2501278221607208,1082,11,500,1.0
3.1500290788244456e-05,1083,11,600,0.1
0.0009968916419893503,1084,11,600,0.15
0.02398807927966118,1085,11,600,0.2
0.16832169890403748,1086,11,600,0.25
0.18699043989181519,1087,11,600,0.3
0.20484484732151031,1088,11,600,0.35
0.22747716307640076,1089,11,600,0.4
0.25415289402008057,1090,11,600,0.45
0.3778746426105499,1091,11,600,0.5
0.3841937482357025,1092,11,600,0.55
0.38157323002815247,1093,11,600,0.6
0.3790566027164459,1094,11,600,0.65
0.37665778398513794,1095,11,600,0.70000005
0.3742649555206299,1096,11,600,0.75
0.37141069769859314,1097,11,600,0.8
0.3606939911842346,1098,11,600,0.84999996
0.33222779631614685,1099,11,600,0.90000004
0.2593746781349182,1100,11,600,0.95
0.2477230280637741,1101,11,600,1.0
3.969222234445624e-05,1102,11,700,0.1
0.0011480646207928658,1103,11,700,0.15
0.023373432457447052,1104,11,700,0.2
0.17401188611984253,1105,11,700,0.25
0.19754882156848907,1106,11,700,0.3
0.21519514918327332,1107,11,700,0.35
0.23285983502864838,1108,11,700,0.4
0.27607405185699463,1109,11,700,0.45
0.3738901913166046,1110,11,700,0.5
0.381127268075943,1111,11,700,0.55
0.37831830978393555,1112,11,700,0.6
0.37551745772361755,1113,11,700,0.65
0.3725847899913788,1114,11,700,0.70000005
0.36960741877555847,1115,11,700,0.75
0.3609163463115692,1116,11,700,0.8
0.34692785143852234,1117,11,700,0.84999996
0.2805151641368866,1118,11,700,0.90000004
0.24897390604019165,1119,11,700,0.95
0.22859615087509155,1120,11,700,1.0
3.5193537769373506e-05,1121,11,800,0.1
0.0007349519873969257,1122,11,800,0.15
0.013636693358421326,1123,11,800,0.2
0.16089726984500885,1124,11,800,0.25
0.20282170176506042,1125,11,800,0.3
0.21991485357284546,1126,11,800,0.35
0.23818443715572357,1127,11,800,0.4
0.25696128606796265,1128,11,800,0.45
0.3571891188621521,1129,11,800,0.5
0.3699685037136078,1130,11,800,0.55
0.3681976795196533,1131,11,800,0.6
0.3665481209754944,1132,11,800,0.65
0.3649296164512634,1133,11,800,0.70000005
0.35710886120796204,1134,11,800,0.75
0.3440081775188446,1135,11,800,0.8
0.25967007875442505,1136,11,800,0.84999996
0.24066774547100067,1137,11,800,0.90000004
0.21678674221038818,1138,11,800,0.95
0.18126657605171204,1139,11,800,1.0
1.989332122320775e-05,1140,11,900,0.1
0.00040541222551837564,1141,11,900,0.15
0.007444880437105894,1142,11,900,0.2
0.10876566916704178,1143,11,900,0.25
0.20748700201511383,1144,11,900,0.3
0.22266176342964172,1145,11,900,0.35
0.23821884393692017,1146,11,900,0.4
0.25386953353881836,1147,11,900,0.45
0.2878737151622772,1148,11,900,0.5
0.3562307357788086,1149,11,900,0.55
0.3598823547363281,1150,11,900,0.6
0.35834425687789917,1151,11,900,0.65
0.3498480021953583,1152,11,900,0.70000005
0.27875179052352905,1153,11,900,0.75
0.24914492666721344,1154,11,900,0.8
0.23085550963878632,1155,11,900,0.84999996
0.20291997492313385,1156,11,900,0.90000004
0.16210244596004486,1157,11,900,0.95
0.12557761371135712,1158,11,900,1.0
1.1694307431753259e-05,1159,11,1000,0.1
0.0002251974365208298,1160,11,1000,0.15
0.004082050174474716,1161,11,1000,0.2
0.0643315240740776,1162,11,1000,0.25
0.21016937494277954,1163,11,1000,0.3
0.2249159961938858,1164,11,1000,0.35
0.23755961656570435,1165,11,1000,0.4
0.25056830048561096,1166,11,1000,0.45
0.275228351354599,1167,11,1000,0.5
0.28701671957969666,1168,11,1000,0.55
0.28748008608818054,1169,11,1000,0.6
0.2733311951160431,1170,11,1000,0.65
0.25159740447998047,1171,11,1000,0.70000005
0.23909789323806763,1172,11,1000,0.75
0.2179705798625946,1173,11,1000,0.8
0.18452952802181244,1174,11,1000,0.84999996
0.144996777176857,1175,11,1000,0.90000004
0.11184684187173843,1176,11,1000,0.95
0.08541026711463928,1177,11,1000,1.0
6.95219114277279e-06,1178,11,1100,0.1
0.0001274301903322339,1179,11,1100,0.15
0.002300314838066697,1180,11,1100,0.2
0.03776765242218971,1181,11,1100,0.25
0.21226228773593903,1182,11,1100,0.3
0.2265145629644394,1183,11,1100,0.35
0.23804479837417603,1184,11,1100,0.4
0.24694857001304626,1185,11,1100,0.45
0.25280144810676575,1186,11,1100,0.5
0.25358977913856506,1187,11,1100,0.55
0.25058284401893616,1188,11,1100,0.6
0.24354591965675354,1189,11,1100,0.65
0.22863732278347015,1190,11,1100,0.70000005
0.20009170472621918,1191,11,1100,0.75
0.1618797481060028,1192,11,1100,0.8
0.12602369487285614,1193,11,1100,0.84999996
0.09735769033432007,1194,11,1100,0.90000004
0.07449930161237717,1195,11,1100,0.95
0.05667082592844963,1196,11,1100,1.0
1.293962213821942e-06,1197,12,300,0.1
4.080521466676146e-05,1198,12,300,0.15
0.0012686314294114709,1199,12,300,0.2
0.009469490498304367,1200,12,300,0.25
0.02694733999669552,1201,12,300,0.3
0.06236730515956879,1202,12,300,0.35
0.1255788654088974,1203,12,300,0.4
0.19265955686569214,1204,12,300,0.45
0.22393979132175446,1205,12,300,0.5
0.23605188727378845,1206,12,300,0.55
0.24613095819950104,1207,12,300,0.6
0.25505515933036804,1208,12,300,0.65
0.25995588302612305,1209,12,300,0.70000005
0.2594131529331207,1210,12,300,0.75
0.2561402916908264,1211,12,300,0.8
0.2546288073062897,1212,12,300,0.84999996
0.25312933325767517,1213,12,300,0.90000004
0.248003289103508,1214,12,300,0.95
0.2371879667043686,1215,12,300,1.0
4.972730948793469e-06,1216,12,400,0.1
0.00014361274952534586,1217,12,400,0.15
0.00415957672521472,1218,12,400,0.2
0.04217817634344101,1219,12,400,0.25
0.08678855001926422,1220,12,400,0.3
0.14239633083343506,1221,12,400,0.35
0.1846545934677124,1222,12,400,0.4
0.21398504078388214,1223,12,400,0.45
0.23663364350795746,1224,12,400,0.5
0.25537052750587463,1225,12,400,0.55
0.3490041494369507,1226,12,400,0.6
0.36471453309059143,1227,12,400,0.65
0.36622464656829834,1228,12,400,0.70000005
0.3615615665912628,1229,12,400,0.75
0.3503436744213104,1230,12,400,0.8
0.3253036141395569,1231,12,400,0.84999996
0.2978614568710327,1232,12,400,0.90000004
0.26287010312080383,1233,12,400,0.95
0.2481834888458252,1234,12,400,1.0
9.756099643709604e-06,1235,12,500,0.1
0.00029309355886653066,1236,12,500,0.15
0.00841235276311636,1237,12,500,0.2
0.10322403907775879,1238,12,500,0.25
0.1462012678384781,1239,12,500,0.3
0.17691469192504883,1240,12,500,0.35
0.20458808541297913,1241,12,500,0.4
0.23033438622951508,1242,12,500,0.45
0.27016863226890564,1243,12,500,0.5
0.3854261040687561,1244,12,500,0.55
0.3885778486728668,1245,12,500,0.6
0.3877614438533783,1246,12,500,0.65
0.3848527669906616,1247,12,500,0.70000005
0.3812229335308075,1248,12,500,0.75
0.3764369487762451,1249,12,500,0.8
0.36902153491973877,1250,12,500,0.84999996
0.33109429478645325,1251,12,500,0.90000004
0.2680211663246155,1252,12,500,0.95
0.2501528859138489,1253,12,500,1.0
1.5568346498184837e-05,1254,12,600,0.1
0.0004919670755043626,1255,12,600,0.15
0.013002668507397175,1256,12,600,0.2
0.1524631232023239,1257,12,600,0.25
0.17919544875621796,1258,12,600,0.3
0.1978072077035904,1259,12,600,0.35
0.2171383798122406,1260,12,600,0.4
0.24028117954730988,1261,12,600,0.45
0.37471407651901245,1262,12,600,0.5
0.38991811871528625,1263,12,600,0.55
0.3872831165790558,1264,12,600,0.6
0.3846546709537506,1265,12,600,0.65
0.3820329010486603,1266,12,600,0.70000005
0.3792487680912018,1267,12,600,0.75
0.37638166546821594,1268,12,600,0.8
0.3639717400074005,1269,12,600,0.84999996
0.3368820250034332,1270,12,600,0.90000004
0.26196759939193726,1271,12,600,0.95
0.24855811893939972,1272,12,600,1.0
1.983522088266909e-05,1273,12,700,0.1
0.0006180757191032171,1274,12,700,0.15
0.015282655134797096,1275,12,700,0.2
0.15418855845928192,1276,12,700,0.25
0.18971799314022064,1277,12,700,0.3
0.20506206154823303,1278,12,700,0.35
0.22188174724578857,1279,12,700,0.4
0.247338205575943,1280,12,700,0.45
0.3741363286972046,1281,12,700,0.5
0.3868049383163452,1282,12,700,0.55
0.38417771458625793,1283,12,700,0.6
0.38145911693573,1284,12,700,0.65
0.3786338269710541,1285,12,700,0.70000005
0.3760409653186798,1286,12,700,0.75
0.3653731644153595,1287,12,700,0.8
0.3517758846282959,1288,12,700,0.84999996
0.2901497483253479,1289,12,700,0.90000004
0.2532774806022644,1290,12,700,0.95
0.238966703414917,1291,12,700,1.0
1.970392622752115e-05,1292,12,800,0.1
0.00047396813170053065,1293,12,800,0.15
0.008888645097613335,1294,12,800,0.2
0.11945325881242752,1295,12,800,0.25
0.19300822913646698,1296,12,800,0.3
0.21025876700878143,1297,12,800,0.35
0.2268928438425064,1298,12,800,0.4
0.24850693345069885,1299,12,800,0.45
0.3543702960014343,1300,12,800,0.5
0.37675580382347107,1301,12,800,0.55
0.3737347722053528,1302,12,800,0.6
0.3707537055015564,1303,12,800,0.65
0.3677823841571808,1304,12,800,0.70000005
0.36150625348091125,1305,12,800,0.75
0.3491882383823395,1306,12,800,0.8
0.2948943078517914,1307,12,800,0.84999996
0.25013452768325806,1308,12,800,0.90000004
0.23113727569580078,1309,12,800,0.95
0.20047715306282043,1310,12,800,1.0
1.2609423720277846e-05,1311,12,900,0.1
0.0002549352066125721,1312,12,900,0.15
0.0046006543561816216,1313,12,900,0.2
0.07149190455675125,1314,12,900,0.25
0.1983160525560379,1315,12,900,0.3
0.21342366933822632,1316,12,900,0.35
0.23031210899353027,1317,12,900,0.4
0.24701058864593506,1318,12,900,0.45
0.28289929032325745,1319,12,900,0.5
0.3624228835105896,1320,12,900,0.55
0.36557263135910034,1321,12,900,0.6
0.36546626687049866,1322,12,900,0.65
0.35793498158454895,1323,12,900,0.70000005
0.33424219489097595,1324,12,900,0.75
0.25592148303985596,1325,12,900,0.8
0.24166840314865112,1326,12,900,0.84999996
0.21908245980739594,1327,12,900,0.90000004
0.18319988250732422,1328,12,900,0.95
0.14295221865177155,1329,12,900,1.0
6.966214641579427e-06,1330,12,1000,0.1
0.00013780042354483157,1331,12,1000,0.15
0.002481984905898571,1332,12,1000,0.2
0.04119763523340225,1333,12,1000,0.25
0.2008843868970871,1334,12,1000,0.3
0.21655339002609253,1335,12,1000,0.35
0.2317773401737213,1336,12,1000,0.4
0.24721284210681915,1337,12,1000,0.45
0.27097785472869873,1338,12,1000,0.5
0.2905755937099457,1339,12,1000,0.55
0.3197289705276489,1340,12,1000,0.6
0.29530686140060425,1341,12,1000,0.65
0.2648721933364868,1342,12,1000,0.70000005
0.24759042263031006,1343,12,1000,0.75
0.2325584888458252,1344,12,1000,0.8
0.20477133989334106,1345,12,1000,0.84999996
0.16418781876564026,1346,12,1000,0.90000004
0.12760506570339203,1347,12,1000,0.95
0.09797560423612595,1348,12,1000,1.0
4.10845586884534e-06,1349,12,1100,0.1
7.765250484226272e-05,1350,12,1100,0.15
0.0014100502012297511,1351,12,1100,0.2
0.023826541379094124,1352,12,1100,0.25
0.20185798406600952,1353,12,1100,0.3
0.22041039168834686,1354,12,1100,0.35
0.2337982952594757,1355,12,1100,0.4
0.24581822752952576,1356,12,1100,0.45
0.2543398141860962,1357,12,1100,0.5
0.26283496618270874,1358,12,1100,0.55
0.25431153178215027,1359,12,1100,0.6
0.24917571246623993,1360,12,1100,0.65
0.23885144293308258,1361,12,1100,0.70000005
0.21804198622703552,1362,12,1100,0.75
0.18335580825805664,1363,12,1100,0.8
0.14406545460224152,1364,12,1100,0.84999996
0.11232102662324905,1365,12,1100,0.90000004
0.08643068373203278,1366,12,1100,0.95
0.0657234936952591,1367,12,1100,1.0
3.826666841177939e-07,1368,13,300,0.1
1.1877738870680332e-05,1369,13,300,0.15
0.00036683096550405025,1370,13,300,0.2
0.00375941745005548,1371,13,300,0.25
0.011361734941601753,1372,13,300,0.3
0.031010687351226807,1373,13,300,0.35
0.0699431449174881,1374,13,300,0.4
0.14000771939754486,1375,13,300,0.45
0.20572516322135925,1376,13,300,0.5
0.22768011689186096,1377,13,300,0.55
0.23705890774726868,1378,13,300,0.6
0.24627716839313507,1379,13,300,0.65
0.25260111689567566,1380,13,300,0.70000005
0.2526451349258423,1381,13,300,0.75
0.25171196460723877,1382,13,300,0.8
0.2504451274871826,1383,13,300,0.84999996
0.24798762798309326,1384,13,300,0.90000004
0.24314749240875244,1385,13,300,0.95
0.2331068217754364,1386,13,300,1.0
2.3720297122054035e-06,1387,13,400,0.1
6.771559856133536e-05,1388,13,400,0.15
0.001964741852134466,1389,13,400,0.2
0.0290959682315588,1390,13,400,0.25
0.06588760763406754,1391,13,400,0.3
0.12194373458623886,1392,13,400,0.35
0.16892880201339722,1393,13,400,0.4
0.2053450047969818,1394,13,400,0.45
0.22987233102321625,1395,13,400,0.5
0.24778896570205688,1396,13,400,0.55
0.27975091338157654,1397,13,400,0.6
0.336838960647583,1398,13,400,0.65
0.33738958835601807,1399,13,400,0.70000005
0.3277091383934021,1400,13,400,0.75
0.3160862326622009,1401,13,400,0.8
0.294635534286499,1402,13,400,0.84999996
